date,n_users,unadj_prev,adj_prev,adj_prev_ci_low,adj_prev_ci_high
2020-10-29,52902,0.00369601754171787,0.00407706853198688,0.00341822313864426,0.00490941479765051
2020-10-30,53113,0.00376242257893208,0.00410319379894988,0.00344535756385721,0.00493582281503086
2020-10-31,53279,0.00388597691357603,0.00418773734737952,0.00352753388620662,0.00502182401757693
2020-11-01,53353,0.00406292938300478,0.00439708440732877,0.00371552000414148,0.00524241332245064
2020-11-02,53889,0.004344468295383,0.00473108733515981,0.00402568188111994,0.0055991300434854
2020-11-03,54261,0.00450649956126316,0.00499270450037006,0.00426390957504874,0.00588255063839812
2020-11-04,54398,0.00472966735055898,0.00525052072023807,0.00450725147458082,0.00615672684248794
2020-11-05,54458,0.00478609684598721,0.00528827025941648,0.00454259180112491,0.00619676751732223
2020-11-06,54395,0.00491797935406092,0.00548338390771643,0.00471500646302906,0.00641531679869325
2020-11-07,54355,0.00495700951338502,0.00557538357409158,0.0047966676301308,0.00652110339511016
2020-11-08,54269,0.00481206287927263,0.0054560546582932,0.00468617503082915,0.00638999263045345
2020-11-09,54188,0.00488456523337971,0.00556001296747162,0.00477683288146944,0.00650663501449351
2020-11-10,54189,0.00491042112429928,0.00551785673636266,0.00474419994944784,0.00645418297493392
2020-11-11,54282,0.00493427400417409,0.00551104767547258,0.00474199418353349,0.00644224952601205
2020-11-12,54221,0.00507544434016913,0.00557298062705539,0.00480596604069883,0.00650647754073743
2020-11-13,54189,0.00510789549523405,0.00558443351251759,0.00481946715012635,0.00651193364149735
2020-11-14,54140,0.00510386682942621,0.00551139038009322,0.00475515433668584,0.00642984805059735
2020-11-15,54005,0.00519836158267605,0.00564558496976669,0.00487576768643631,0.00658216788762884
2020-11-16,53746,0.00516623639001234,0.00571612071142985,0.00493170378692674,0.00667004595340426
2020-11-17,53436,0.00529164131599673,0.00584707975582844,0.00505157814189043,0.00681346869626042
2020-11-18,52810,0.00532912238900352,0.00586543161771989,0.00506481021397736,0.00683737976625922
2020-11-19,51984,0.00525484769559229,0.00587354273285351,0.00505474307860854,0.00686397945776337
2020-11-20,50872,0.00529174689325822,0.00593434105968832,0.005100564952702,0.00694934134875473
2020-11-21,46306,0.00550198706117989,0.00612660176552603,0.00523382752330566,0.00724238233281912
2020-11-22,44669,0.0054786242602169,0.00607194839857022,0.00515983392935742,0.00723658543494673
2020-11-23,43775,0.0055475610047275,0.00618197967458187,0.00524515387366633,0.00736873433465535
2020-11-24,43154,0.00569579288892805,0.00635902366354307,0.00540431144445878,0.00755259743169019
2020-11-25,42803,0.00572563676065454,0.00636642720621798,0.00541012395851852,0.0075786367810204
2020-11-26,42467,0.00567853723016152,0.00630096109094142,0.00534995436831439,0.00752346123008756
2020-11-27,41695,0.00563025981934776,0.00629490973776346,0.00533043545260572,0.00752723678584483
2020-11-28,41505,0.00568417138368202,0.00634671845765489,0.00537820360133819,0.0075828998002297
2020-11-29,41509,0.00557467096058287,0.00614607652273961,0.00520995176039041,0.00736575885987962
2020-11-30,45620,0.00546508947047351,0.00603506163854712,0.00515792593522582,0.00714115234400558
2020-12-01,46534,0.00536619249221826,0.00585451948155389,0.00500384844549833,0.00693710313500046
2020-12-02,46865,0.00534677459907599,0.00582717743886387,0.00498217203613687,0.00690376146985833
2020-12-03,46996,0.00534534536947302,0.00580499008707435,0.00495695324778508,0.00689832121776913
2020-12-04,47196,0.00537891762934188,0.00585548000372763,0.00500568388146045,0.00694558101430102
2020-12-05,47297,0.00541412963811373,0.00589161699600025,0.00504085498065276,0.00698693106071927
2020-12-06,47601,0.00545071410746239,0.00590421307344715,0.00505774017743303,0.00699331606504289
2020-12-07,44895,0.00556214918763914,0.00599700702846216,0.00511274243184807,0.00715478255129548
2020-12-08,44274,0.00556377941058782,0.00597956328254493,0.00509401526375323,0.0071275795429523
2020-12-09,44032,0.00569772871186323,0.00606572781907033,0.00517689221273944,0.00721474366515249
2020-12-10,43865,0.00565982704518451,0.00605492205287839,0.00516092346450901,0.00720982108963135
2020-12-11,43629,0.00570634114034132,0.00611309808003237,0.00520656915576967,0.00729010546118865
2020-12-12,43331,0.0055964172706693,0.00598079767215927,0.00508252003931582,0.00716523889343147
2020-12-13,43012,0.00562368393497163,0.00599569673545304,0.00509445901167042,0.00718867784118535
2020-12-14,42802,0.0055672438587782,0.00602747633824837,0.00510547252082227,0.00723767417410452
